cust_id,application_date,age,monthly_income,employment_type,residential_status,credit_limit,debt_to_income,bureau_score,inq_6m,delinq_12m,active_trades,default_12m,inq_3m,delinq_6m,residence_tenure,emi_to_income_ratio,new_trades_3m,utilization_ratio,thin_file_flag,ptp_flag_bureau,education_level,gender,marital_status,risk_region_flag,channel_code
CUST004627,2022-01-25,21,10294.0,SALARIED,RENT,15000,0.11,612.0,5,0,6,0,0,0,0,0.16,0,0.05,0,0,BACHELORS,MALE,SINGLE,0,ONLINE
CUST004628,2022-09-08,61,11501.0,SALARIED,OWN,20000,0.36,626.0,2,0,4,1,1,0,4,0.15,1,0.42,0,1,BACHELORS,MALE,MARRIED,1,BRANCH
CUST004629,2022-09-10,30,11407.0,SALARIED,OWN,10000,0.34,720.0,2,0,6,0,2,0,11,0.29,3,0.49,0,0,MASTERS,FEMALE,SINGLE,0,ONLINE
CUST004630,2022-07-26,24,14021.0,SALARIED,RENT,20000,0.36,692.0,2,0,8,0,0,0,15,0.18,0,0.27,0,0,BACHELORS,MALE,MARRIED,0,ONLINE
CUST004631,2022-01-29,55,10532.0,SALARIED,RENT,15000,0.34,650.0,3,0,4,0,0,0,0,0.22,4,0.07,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST004632,2022-04-27,30,10438.0,SALARIED,RENT,15000,0.29,624.0,2,0,4,0,1,0,16,0.21,1,0.24,0,0,BACHELORS,MALE,DIVORCED,1,ONLINE
CUST004633,2022-10-09,31,19875.0,SALARIED,RENT,10000,0.13,655.0,2,1,4,0,0,1,17,0.05,3,0.32,0,0,BACHELORS,FEMALE,MARRIED,0,DSA
CUST004634,2022-05-24,34,15759.0,SALARIED,OWN,5000,0.34,591.0,6,1,2,1,1,0,4,0.22,0,0.18,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST004635,2022-01-25,58,8958.0,SALARIED,OWN,30000,0.5,681.0,4,1,3,0,1,1,19,0.22,2,0.39,0,0,OTHER,FEMALE,MARRIED,0,BRANCH
CUST004636,2022-11-06,32,14284.0,SALARIED,OWN,15000,0.62,722.0,3,0,3,0,2,0,19,0.27,4,0.41,0,0,BACHELORS,MALE,MARRIED,1,BRANCH
CUST004637,2022-06-05,37,12473.0,SALARIED,RENT,20000,0.31,793.0,3,1,4,0,0,1,12,0.14,2,0.16,0,0,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST004638,2022-03-14,36,13566.0,SALARIED,RENT,30000,0.33,620.0,3,0,2,0,1,0,16,0.25,4,0.1,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST004639,2022-04-30,55,12549.0,SALARIED,OTHER,15000,0.43,720.0,3,1,4,0,1,1,15,0.31,1,0.19,0,1,BACHELORS,MALE,MARRIED,0,DSA
CUST004640,2022-11-08,22,16759.0,SALARIED,OWN,15000,0.57,640.0,3,0,4,0,1,0,12,0.18,0,0.31,0,0,BACHELORS,MALE,SINGLE,1,DSA
CUST004641,2022-11-17,31,13382.0,SALARIED,RENT,10000,0.28,619.0,5,0,6,1,5,0,19,0.26,2,0.25,0,0,BACHELORS,FEMALE,DIVORCED,0,DSA
CUST004642,2022-04-03,61,11752.0,SELF-EMPLOYED,RENT,30000,0.45,619.0,0,0,5,1,0,0,2,0.34,1,0.41,0,0,MASTERS,MALE,MARRIED,1,BRANCH
CUST004643,2022-03-27,23,16169.0,SELF-EMPLOYED,RENT,20000,0.23,682.0,2,1,1,1,2,0,5,0.17,1,0.23,1,0,BACHELORS,FEMALE,DIVORCED,0,BRANCH
CUST004644,2022-12-02,49,12933.0,SELF-EMPLOYED,RENT,20000,0.4,628.0,1,0,5,0,0,0,10,0.19,1,0.27,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST004645,2022-12-30,38,12486.0,SELF-EMPLOYED,RENT,15000,0.5,645.0,2,1,3,0,0,1,6,0.41,1,0.12,0,0,BACHELORS,MALE,MARRIED,0,ONLINE
CUST004646,2022-04-28,40,13256.0,SELF-EMPLOYED,OWN,30000,0.16,653.0,3,0,4,0,2,0,13,0.38,2,0.04,0,0,OTHER,MALE,SINGLE,0,DSA
CUST004647,2022-08-21,34,11626.0,SELF-EMPLOYED,OWN,20000,0.27,638.0,3,0,5,1,0,0,11,0.32,2,0.07,0,0,MASTERS,MALE,SINGLE,0,BRANCH
CUST004648,2022-07-18,54,12037.0,SALARIED,OWN,10000,0.49,634.0,2,0,2,0,2,0,0,0.38,0,0.23,0,0,BACHELORS,FEMALE,SINGLE,0,DSA
CUST004649,2022-07-25,51,9653.0,SALARIED,OWN,15000,0.44,554.0,2,0,7,1,0,0,16,0.35,2,0.42,0,0,OTHER,FEMALE,SINGLE,0,BRANCH
CUST004650,2022-12-05,60,8995.0,SALARIED,OWN,15000,0.51,679.0,3,0,3,0,3,0,17,0.35,2,0.15,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST004651,2022-05-27,62,8006.0,SALARIED,OWN,5000,0.48,678.0,2,1,2,0,1,1,10,0.26,0,0.29,0,0,OTHER,MALE,SINGLE,0,BRANCH
CUST004652,2022-09-28,38,6432.0,SELF-EMPLOYED,OWN,30000,0.3,635.0,3,1,7,0,2,1,11,0.23,0,0.31,0,0,OTHER,MALE,MARRIED,0,ONLINE
CUST004653,2022-05-19,50,8481.0,SALARIED,RENT,10000,0.68,693.0,2,0,2,0,0,0,12,0.25,0,0.03,0,0,OTHER,MALE,MARRIED,0,BRANCH
CUST004654,2022-06-30,45,11303.0,SELF-EMPLOYED,RENT,15000,0.37,745.0,1,1,2,0,1,1,12,0.13,3,0.72,0,0,MASTERS,MALE,MARRIED,1,ONLINE
CUST004655,2022-01-30,39,12412.0,SALARIED,RENT,15000,0.05,676.0,1,0,3,0,1,0,4,0.33,1,0.2,0,0,OTHER,MALE,MARRIED,0,BRANCH
CUST004656,2022-02-26,28,10915.0,SALARIED,OWN,15000,0.31,742.0,0,0,6,0,0,0,11,0.14,0,0.45,0,0,BACHELORS,FEMALE,DIVORCED,1,BRANCH
CUST004657,2022-08-20,48,3000.0,SALARIED,OWN,15000,0.28,787.0,1,0,6,0,0,0,3,0.3,0,0.17,0,0,MASTERS,FEMALE,SINGLE,0,ONLINE
CUST004658,2022-05-26,28,18298.0,SALARIED,OWN,50000,0.47,802.0,1,0,7,0,1,0,19,0.22,0,0.42,0,0,MASTERS,FEMALE,MARRIED,0,DSA
CUST004659,2022-02-17,51,16346.0,SALARIED,OTHER,15000,0.28,616.0,0,0,5,0,0,0,9,0.25,2,0.07,0,0,MASTERS,MALE,MARRIED,0,DSA
CUST004660,2022-07-13,23,13783.0,SELF-EMPLOYED,RENT,10000,0.51,616.0,1,0,5,0,1,0,16,0.19,1,0.4,0,0,BACHELORS,MALE,MARRIED,0,DSA
CUST004661,2022-08-12,23,19630.0,SELF-EMPLOYED,OWN,20000,0.43,653.0,2,0,1,0,2,0,12,0.12,0,0.27,1,0,OTHER,FEMALE,MARRIED,0,BRANCH
CUST004662,2022-05-16,64,8091.0,SELF-EMPLOYED,RENT,10000,0.2,681.0,1,0,3,0,0,0,14,0.22,2,0.18,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST004663,2022-01-22,42,19551.0,SALARIED,OWN,10000,0.33,754.0,0,0,3,0,0,0,18,0.23,1,0.05,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST004664,2022-01-06,37,8139.0,SELF-EMPLOYED,RENT,5000,0.23,706.0,2,0,1,0,2,0,9,0.22,1,0.21,1,0,OTHER,MALE,SINGLE,0,ONLINE
CUST004665,2022-07-23,56,12955.0,SALARIED,OWN,5000,0.38,615.0,1,0,5,0,1,0,6,0.29,0,0.44,0,0,MASTERS,FEMALE,DIVORCED,0,ONLINE
CUST004666,2022-08-27,37,6905.0,SALARIED,OWN,15000,0.23,644.0,2,0,2,0,0,0,11,0.32,0,0.23,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST004667,2022-07-04,34,12059.0,SELF-EMPLOYED,RENT,15000,0.36,673.0,1,0,5,0,1,0,12,0.22,0,0.63,0,0,MASTERS,FEMALE,MARRIED,0,ONLINE
CUST004668,2022-12-26,29,13545.0,SALARIED,RENT,10000,0.31,601.0,1,0,6,0,1,0,14,0.3,0,0.38,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST004669,2022-10-19,50,11381.0,SALARIED,RENT,20000,0.33,676.0,1,0,2,0,0,0,15,0.26,0,0.24,0,0,OTHER,MALE,MARRIED,0,BRANCH
CUST004670,2022-12-01,41,14856.0,SALARIED,RENT,10000,0.66,616.0,3,1,1,0,2,0,6,0.23,2,0.29,1,0,BACHELORS,MALE,SINGLE,0,ONLINE
CUST004671,2022-08-08,32,12396.0,SELF-EMPLOYED,OWN,30000,0.3,592.0,3,0,3,0,2,0,1,0.07,2,0.42,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST004672,2022-04-26,57,9910.0,SALARIED,OWN,15000,0.06,628.0,1,0,1,0,0,0,17,0.37,2,0.39,1,0,BACHELORS,MALE,SINGLE,1,ONLINE
CUST004673,2022-11-09,52,9733.0,SALARIED,OTHER,5000,0.5,696.0,1,0,3,0,0,0,14,0.42,2,0.5,0,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST004674,2022-02-18,31,15244.0,SALARIED,RENT,50000,0.5,695.0,3,0,5,0,3,0,14,0.35,0,0.42,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST004675,2022-06-22,40,9385.0,SELF-EMPLOYED,RENT,15000,0.05,680.0,1,0,3,0,0,0,17,0.22,1,0.16,0,0,BACHELORS,MALE,DIVORCED,0,BRANCH
CUST004676,2022-03-23,55,15662.0,SELF-EMPLOYED,OWN,15000,0.24,725.0,3,0,6,0,2,0,10,0.11,4,0.47,0,0,OTHER,MALE,MARRIED,0,BRANCH
CUST004677,2022-11-18,31,16891.0,SALARIED,RENT,10000,0.42,719.0,4,0,6,0,4,0,0,0.22,4,0.26,0,0,MASTERS,FEMALE,SINGLE,0,ONLINE
CUST004678,2022-11-29,28,5325.0,SALARIED,OWN,20000,0.43,685.0,0,0,4,0,0,0,4,0.3,1,0.18,0,0,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST004679,2022-02-14,24,16532.0,SALARIED,RENT,15000,0.35,678.0,2,0,2,0,0,0,16,0.21,1,0.2,0,0,OTHER,FEMALE,MARRIED,0,BRANCH
CUST004680,2022-12-01,47,20242.0,SALARIED,RENT,10000,0.35,681.0,2,0,8,0,1,0,10,0.32,1,0.16,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST004681,2022-01-20,64,13008.0,SELF-EMPLOYED,RENT,10000,0.21,668.0,2,0,3,0,2,0,8,0.27,0,0.51,0,0,OTHER,MALE,MARRIED,0,BRANCH
CUST004682,2022-08-09,60,14396.0,SALARIED,OWN,20000,0.05,566.0,6,0,6,1,0,0,7,0.36,2,0.33,0,1,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST004683,2022-05-03,58,16148.0,SALARIED,OWN,10000,0.66,732.0,1,1,7,0,1,0,19,0.17,2,0.16,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST004684,2022-08-22,50,10898.0,SELF-EMPLOYED,OWN,10000,0.2,695.0,3,0,4,0,1,0,0,0.37,1,0.18,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST004685,2022-08-09,64,12729.0,SALARIED,OTHER,15000,0.38,614.0,5,1,7,1,2,0,8,0.21,3,0.21,0,0,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST004686,2022-11-19,47,6743.0,SELF-EMPLOYED,OWN,30000,0.33,746.0,1,0,1,0,1,0,13,0.2,2,0.2,1,0,MASTERS,MALE,SINGLE,0,ONLINE
CUST004687,2022-12-05,41,12555.0,SELF-EMPLOYED,RENT,10000,0.48,646.0,3,0,4,0,3,0,13,0.25,2,0.13,0,1,BACHELORS,FEMALE,MARRIED,0,DSA
CUST004688,2022-01-03,40,13992.0,SELF-EMPLOYED,RENT,10000,0.37,670.0,2,0,5,0,0,0,3,0.35,2,0.4,0,0,OTHER,MALE,DIVORCED,0,BRANCH
CUST004689,2022-07-01,24,14065.0,SALARIED,RENT,30000,0.37,726.0,0,1,5,0,0,0,13,0.31,1,0.11,0,0,OTHER,FEMALE,SINGLE,0,BRANCH
CUST004690,2022-07-25,31,16262.0,SALARIED,OTHER,10000,0.05,686.0,1,0,4,0,0,0,2,0.12,1,0.16,0,0,OTHER,FEMALE,SINGLE,0,BRANCH
CUST004691,2022-11-16,33,8901.0,SELF-EMPLOYED,RENT,20000,0.22,742.0,4,0,4,0,2,0,17,0.17,1,0.15,0,0,BACHELORS,MALE,DIVORCED,1,BRANCH
CUST004692,2022-02-09,29,9870.0,SALARIED,RENT,50000,0.46,657.0,4,0,2,0,3,0,16,0.53,0,0.18,0,0,BACHELORS,MALE,SINGLE,0,ONLINE
CUST004693,2022-02-28,24,19582.0,SALARIED,OWN,30000,0.45,760.0,1,0,3,0,1,0,8,0.34,1,0.38,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST004694,2022-03-03,32,11399.0,SALARIED,RENT,5000,0.21,636.0,2,0,4,0,2,0,16,0.27,2,0.11,0,0,BACHELORS,FEMALE,SINGLE,0,ONLINE
CUST004695,2022-05-12,29,12800.0,SALARIED,RENT,15000,0.11,741.0,1,0,5,0,1,0,19,0.18,3,0.3,0,0,OTHER,MALE,MARRIED,0,DSA
CUST004696,2022-03-01,33,11732.0,SELF-EMPLOYED,OWN,10000,0.37,562.0,0,0,5,1,0,0,17,0.31,1,0.27,0,0,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST004697,2022-11-27,46,8713.0,SALARIED,RENT,30000,0.05,620.0,1,0,8,0,1,0,14,0.15,2,0.27,0,0,OTHER,FEMALE,SINGLE,0,BRANCH
CUST004698,2022-05-02,58,18494.0,SALARIED,RENT,50000,0.18,690.0,1,0,5,0,0,0,4,0.33,2,0.11,0,0,BACHELORS,MALE,MARRIED,0,DSA
CUST004699,2022-04-17,62,9889.0,SELF-EMPLOYED,RENT,10000,0.61,655.0,2,1,4,0,2,1,2,0.33,0,0.22,0,0,BACHELORS,MALE,MARRIED,0,ONLINE
CUST004700,2022-04-06,33,7491.0,SELF-EMPLOYED,OWN,20000,0.57,671.0,3,0,5,0,2,0,13,0.33,1,0.11,0,0,BACHELORS,MALE,MARRIED,0,DSA
CUST004701,2022-12-13,59,10197.0,SALARIED,RENT,30000,0.42,677.0,3,0,7,0,0,0,3,0.48,0,0.66,0,1,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST004702,2022-08-23,48,3993.0,SALARIED,OWN,10000,0.4,615.0,0,0,4,1,0,0,2,0.29,1,0.39,0,0,BACHELORS,MALE,MARRIED,0,DSA
CUST004703,2022-03-03,39,9395.0,SALARIED,RENT,10000,0.06,619.0,1,0,4,1,1,0,17,0.19,1,0.3,0,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST004704,2022-09-13,44,8127.0,SALARIED,OWN,5000,0.24,687.0,0,1,4,0,0,1,5,0.09,0,0.38,0,0,BACHELORS,MALE,MARRIED,1,DSA
CUST004705,2022-02-18,39,14470.0,SELF-EMPLOYED,RENT,15000,0.31,642.0,1,0,2,0,1,0,5,0.42,1,0.16,0,1,BACHELORS,MALE,MARRIED,0,ONLINE
CUST004706,2022-12-14,33,9306.0,SALARIED,OWN,30000,0.24,742.0,2,0,5,0,1,0,18,0.22,2,0.1,0,0,MASTERS,FEMALE,MARRIED,0,DSA
CUST004707,2022-06-08,33,15551.0,SALARIED,OWN,30000,0.3,665.0,2,0,3,0,2,0,8,0.25,0,0.19,0,1,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST004708,2022-05-04,48,17594.0,SALARIED,OWN,10000,0.54,711.0,0,1,5,0,0,0,12,0.07,3,0.1,0,0,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST004709,2022-11-13,22,15125.0,SALARIED,OWN,10000,0.27,697.0,0,0,4,0,0,0,15,0.21,2,0.17,0,0,BACHELORS,FEMALE,MARRIED,1,BRANCH
CUST004710,2022-07-26,30,11138.0,SALARIED,RENT,15000,0.3,645.0,2,0,8,0,1,0,14,0.2,3,0.44,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST004711,2022-02-17,42,12564.0,SALARIED,RENT,20000,0.46,576.0,2,1,5,1,1,1,14,0.43,3,0.18,0,0,OTHER,FEMALE,MARRIED,0,ONLINE
CUST004712,2022-05-16,33,5900.0,SELF-EMPLOYED,OWN,20000,0.14,734.0,1,0,8,0,0,0,9,0.25,0,0.48,0,0,OTHER,FEMALE,MARRIED,0,BRANCH
CUST004713,2022-07-20,29,11465.0,SALARIED,OWN,15000,0.22,626.0,1,0,3,0,1,0,16,0.26,1,0.37,0,1,MASTERS,MALE,SINGLE,0,BRANCH
CUST004714,2022-09-07,53,8558.0,SELF-EMPLOYED,OWN,15000,0.24,655.0,2,0,3,0,0,0,13,0.21,3,0.14,0,1,BACHELORS,MALE,DIVORCED,0,ONLINE
CUST004715,2022-11-10,34,14777.0,SALARIED,RENT,5000,0.36,667.0,0,1,4,0,0,1,0,0.36,1,0.11,0,0,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST004716,2022-12-23,40,22291.0,SALARIED,OWN,15000,0.3,672.0,1,0,1,0,1,0,12,0.05,0,0.36,1,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST004717,2022-11-14,35,13999.0,SALARIED,OWN,50000,0.3,723.0,1,1,4,0,0,0,15,0.22,1,0.49,0,0,OTHER,MALE,SINGLE,1,BRANCH
CUST004718,2022-10-22,52,4035.0,SALARIED,OWN,5000,0.25,675.0,1,0,3,0,1,0,3,0.26,2,0.33,0,0,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST004719,2022-11-10,53,10555.0,SALARIED,OWN,15000,0.19,669.0,3,0,4,0,2,0,2,0.32,2,0.13,0,0,MASTERS,FEMALE,MARRIED,0,ONLINE
CUST004720,2022-07-28,37,12490.0,SALARIED,OWN,10000,0.44,726.0,5,0,4,0,3,0,9,0.26,0,0.33,0,1,OTHER,FEMALE,SINGLE,1,DSA
CUST004721,2022-12-21,44,12349.0,SELF-EMPLOYED,OWN,15000,0.3,705.0,0,0,4,0,0,0,19,0.33,2,0.31,0,1,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST004722,2022-07-30,50,9077.0,SELF-EMPLOYED,RENT,15000,0.44,638.0,0,1,6,0,0,0,13,0.23,0,0.38,0,0,OTHER,FEMALE,MARRIED,0,ONLINE
CUST004723,2022-07-11,33,12981.0,SALARIED,RENT,15000,0.18,618.0,2,0,3,0,2,0,11,0.26,1,0.04,0,0,MASTERS,MALE,MARRIED,0,ONLINE
CUST004724,2022-02-13,36,7030.0,SALARIED,OWN,30000,0.25,634.0,2,0,6,0,1,0,10,0.28,2,0.41,0,0,MASTERS,MALE,SINGLE,0,BRANCH
CUST004725,2022-01-29,22,8220.0,SELF-EMPLOYED,RENT,15000,0.32,673.0,3,0,5,0,2,0,16,0.41,2,0.34,0,0,MASTERS,MALE,SINGLE,0,BRANCH
CUST004726,2022-02-28,37,14583.0,SALARIED,OWN,15000,0.33,613.0,1,0,4,0,0,0,4,0.26,0,0.34,0,1,MASTERS,FEMALE,SINGLE,1,DSA
CUST004727,2022-03-12,52,7937.0,SELF-EMPLOYED,OTHER,5000,0.46,680.0,4,0,6,0,4,0,8,0.3,0,0.14,0,0,OTHER,FEMALE,SINGLE,0,BRANCH
CUST004728,2022-04-02,63,14153.0,SELF-EMPLOYED,OWN,20000,0.29,669.0,2,0,4,1,0,0,9,0.38,1,0.06,0,0,BACHELORS,MALE,MARRIED,0,ONLINE
CUST004729,2022-09-22,28,6522.0,SALARIED,RENT,10000,0.46,548.0,0,0,1,0,0,0,19,0.33,0,0.44,1,0,BACHELORS,FEMALE,DIVORCED,1,ONLINE
CUST004730,2022-08-08,23,19059.0,SALARIED,RENT,30000,0.41,605.0,4,0,5,1,2,0,16,0.21,1,0.5,0,1,BACHELORS,FEMALE,SINGLE,0,ONLINE
CUST004731,2022-08-03,32,8903.0,SALARIED,OWN,10000,0.33,531.0,3,0,7,1,2,0,12,0.16,0,0.17,0,0,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST004732,2022-10-04,40,11105.0,SELF-EMPLOYED,OTHER,5000,0.21,658.0,3,0,2,0,1,0,3,0.28,0,0.11,0,0,OTHER,FEMALE,MARRIED,0,DSA
CUST004733,2022-03-05,36,13322.0,SALARIED,OWN,10000,0.46,729.0,0,0,1,0,0,0,19,0.42,2,0.06,1,1,BACHELORS,MALE,MARRIED,0,DSA
CUST004734,2022-12-12,34,9739.0,SELF-EMPLOYED,RENT,50000,0.21,580.0,3,0,4,1,1,0,8,0.39,3,0.25,0,1,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST004735,2022-10-19,36,12574.0,SALARIED,OWN,15000,0.35,609.0,4,1,1,1,3,0,4,0.08,0,0.45,1,0,OTHER,FEMALE,SINGLE,0,BRANCH
CUST004736,2022-09-02,63,14301.0,SALARIED,OWN,10000,0.34,667.0,3,1,1,0,3,1,18,0.41,1,0.29,1,0,OTHER,FEMALE,MARRIED,0,BRANCH
CUST004737,2022-03-03,53,15842.0,SALARIED,RENT,10000,0.32,622.0,1,0,3,0,1,0,7,0.31,1,0.38,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST004738,2022-11-28,50,15166.0,SALARIED,OWN,15000,0.29,622.0,0,0,6,0,0,0,9,0.12,0,0.23,0,0,MASTERS,MALE,MARRIED,0,DSA
CUST004739,2022-06-19,32,11313.0,SALARIED,OWN,5000,0.23,702.0,3,0,3,0,1,0,3,0.13,1,0.12,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST004740,2022-09-26,35,11413.0,SALARIED,OWN,15000,0.11,650.0,3,0,5,0,0,0,3,0.21,5,0.17,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST004741,2022-09-24,38,21396.0,SALARIED,RENT,10000,0.56,601.0,4,0,1,1,3,0,4,0.18,1,0.19,1,0,MASTERS,FEMALE,MARRIED,0,DSA
CUST004742,2022-02-23,48,15800.0,SALARIED,OWN,15000,0.28,571.0,2,0,7,1,1,0,3,0.45,0,0.27,0,0,MASTERS,FEMALE,MARRIED,0,ONLINE
CUST004743,2022-01-16,43,8313.0,SALARIED,OWN,10000,0.33,785.0,1,0,4,0,0,0,4,0.36,2,0.13,0,0,BACHELORS,MALE,DIVORCED,0,ONLINE
CUST004744,2022-01-08,34,12400.0,SELF-EMPLOYED,RENT,15000,0.33,731.0,1,1,4,0,1,0,16,0.28,2,0.46,0,0,MASTERS,MALE,SINGLE,0,ONLINE
CUST004745,2022-04-14,50,10659.0,SALARIED,OWN,15000,0.51,652.0,1,0,4,0,0,0,15,0.38,2,0.53,0,0,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST004746,2022-02-28,53,11459.0,SALARIED,OWN,5000,0.64,679.0,0,0,3,0,0,0,11,0.49,2,0.26,0,0,BACHELORS,MALE,SINGLE,1,ONLINE
CUST004747,2022-11-09,35,7082.0,SELF-EMPLOYED,OWN,15000,0.37,651.0,3,0,5,0,0,0,0,0.24,1,0.37,0,0,BACHELORS,MALE,SINGLE,1,ONLINE
CUST004748,2022-02-09,27,10352.0,SELF-EMPLOYED,OWN,15000,0.33,701.0,5,0,4,1,5,0,1,0.14,2,0.08,0,0,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST004749,2022-08-25,35,19246.0,SALARIED,OWN,10000,0.18,632.0,1,0,3,0,1,0,7,0.39,0,0.23,0,0,BACHELORS,FEMALE,DIVORCED,0,ONLINE
CUST004750,2022-04-04,62,14316.0,SALARIED,OTHER,20000,0.13,648.0,4,0,6,0,0,0,10,0.34,2,0.35,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST004751,2022-08-10,58,3000.0,SELF-EMPLOYED,OWN,15000,0.08,698.0,2,0,4,0,2,0,1,0.27,0,0.19,0,0,BACHELORS,MALE,SINGLE,1,DSA
CUST004752,2022-07-23,64,16867.0,SELF-EMPLOYED,OWN,20000,0.23,748.0,1,0,3,0,0,0,12,0.2,0,0.59,0,0,BACHELORS,FEMALE,DIVORCED,1,BRANCH
CUST004753,2022-05-18,31,16359.0,SELF-EMPLOYED,OWN,10000,0.05,712.0,2,0,6,1,2,0,1,0.31,1,0.38,0,1,MASTERS,MALE,MARRIED,0,ONLINE
CUST004754,2022-10-27,49,10563.0,SALARIED,OWN,10000,0.51,737.0,4,0,5,0,1,0,13,0.14,1,0.17,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST004755,2022-07-26,51,14869.0,SALARIED,RENT,10000,0.41,659.0,1,1,6,0,1,1,15,0.32,1,0.06,0,0,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST004756,2022-12-02,45,8562.0,SALARIED,OWN,15000,0.31,644.0,4,1,2,0,2,0,0,0.09,1,0.09,0,0,MASTERS,FEMALE,MARRIED,0,ONLINE
CUST004757,2022-03-22,44,10119.0,SELF-EMPLOYED,OWN,15000,0.52,578.0,2,0,4,0,0,0,13,0.15,1,0.45,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST004758,2022-08-06,39,17994.0,SALARIED,OWN,15000,0.19,679.0,1,1,3,0,1,1,15,0.34,0,0.26,0,0,BACHELORS,MALE,SINGLE,0,DSA
CUST004759,2022-01-02,22,10913.0,SALARIED,RENT,20000,0.23,694.0,2,0,7,0,1,0,18,0.05,0,0.2,0,0,MASTERS,FEMALE,MARRIED,0,DSA
CUST004760,2022-06-27,42,4521.0,SELF-EMPLOYED,OWN,5000,0.06,660.0,1,0,6,0,1,0,4,0.31,1,0.16,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST004761,2022-12-12,40,11747.0,SALARIED,OWN,50000,0.47,636.0,4,0,4,0,2,0,2,0.3,1,0.24,0,0,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST004762,2022-10-06,53,11686.0,SALARIED,RENT,10000,0.23,737.0,1,1,7,0,0,1,6,0.13,3,0.3,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST004763,2022-05-26,28,16793.0,SALARIED,OWN,20000,0.35,707.0,2,1,5,0,1,1,13,0.3,3,0.34,0,0,BACHELORS,MALE,SINGLE,0,ONLINE
CUST004764,2022-11-14,45,12057.0,SALARIED,RENT,15000,0.5,741.0,2,0,1,0,2,0,17,0.22,2,0.37,1,0,OTHER,FEMALE,DIVORCED,0,BRANCH
CUST004765,2022-08-12,29,10314.0,SALARIED,RENT,30000,0.56,627.0,3,0,2,0,3,0,7,0.2,3,0.11,0,0,OTHER,MALE,MARRIED,0,DSA
CUST004766,2022-03-03,54,16180.0,SALARIED,OWN,5000,0.35,640.0,5,0,5,1,4,0,11,0.22,2,0.59,0,0,BACHELORS,MALE,SINGLE,1,ONLINE
CUST004767,2022-10-21,43,12483.0,SALARIED,RENT,15000,0.41,735.0,3,0,1,0,2,0,6,0.12,3,0.14,1,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST004768,2022-08-27,25,9000.0,SALARIED,OTHER,15000,0.21,673.0,1,0,1,0,0,0,16,0.33,0,0.46,1,0,MASTERS,FEMALE,DIVORCED,0,BRANCH
CUST004769,2022-07-14,45,16620.0,SALARIED,RENT,50000,0.6,647.0,2,1,2,0,2,1,10,0.21,2,0.4,0,1,OTHER,FEMALE,MARRIED,0,ONLINE
CUST004770,2022-06-15,28,12775.0,SALARIED,OTHER,50000,0.33,650.0,2,0,3,0,0,0,8,0.09,0,0.1,0,0,MASTERS,MALE,SINGLE,0,BRANCH
